facility_id,facility_name,facility_type,category,ownership,state,lga,latitude,longitude
948cd484-ec7b-4a1b-a554-fac503314eff,Muazu Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Jigawa,Sule Tankarkar,12.75619024,9.30049605
3ac76d31-2f80-4f0b-b76f-adb40f2decc2,Wando Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Warji,11.12680201,9.691944314
e0479a3f-07fb-4c67-8801-bf5c958818ee,Bursali Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Zaki,12.45489502,10.71807861
613804ac-ae0d-4715-8cd8-21bc8b9dcb17,Baram Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Bogoro,9.550720215,9.753112793
8cf9082a-addf-49b4-b6e3-5a5b585118c9,Bagel Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Dass,10.04639,9.59577
9f877532-1064-4f51-96f5-365282561390,Baraza Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Dass,9.96667935,9.43909806
f568e8cc-103d-4af2-8927-445b2334f931,Wandi Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Dass,9.98215601,9.49572644
845ad23e-34df-415a-bf5a-dc2b8ad54727,Sabon Kariya Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Ganjuwa,10.86908722,9.75544279
0e13cd50-9ac6-45e2-9621-d2e1ff55a99e,Jugudu Basic Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Giade,11.35571289,10.20410156
eab97526-175f-4d86-812e-45bb5cb8518f,Atafowa Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Itas/Gadau,11.96112061,10.06488037
52e74c62-0339-4925-8345-8e105d6a60ce,Gijina Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Itas/Gadau,11.84229664,9.92879661
3b3cf6c5-fdd0-4a98-b767-c9e5c2a59b97,Madachi Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Katagum,11.49956276,10.4267903
6bff34f7-e811-4276-a335-eb8b88ac7df0,Nyalbejam Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Misau,11.27335332,10.3868877
c3d32df6-e697-4526-9555-9cef8942fa1c,Zazuka Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Ningi,11.29239493,9.54878514
5fbc0f63-87c3-4d78-9656-c8e436031b64,Gidan Baki Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Ningi,11.16945119,9.598013502
3758005d-6eeb-4418-bf25-fc63f18d698d,Faggo Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Shira,11.381167,9.956288
5e3d3ad9-77f1-41a2-827c-a4d038515a17,Shira Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Shira,11.459249,10.043671
efd37fa3-5d1c-411c-a97b-e4c469e4b21d,Rauta Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Toro,10.519574,9.569142
df871169-9e9a-4720-9477-a83cbc732681,Tashan Durumi,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Toro,10.222777,9.584336
6ca2ad7d-15e6-4b9f-8685-15c9128fa15b,Gumau Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Toro,10.254636,9.017129
8fd645b0-666a-4237-9211-3d5bc4bea352,Nabardo Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Toro,10.22046,9.399053
b866b7eb-32c8-46ac-b964-ca7a08202931,Tofaans Hopital,Primary,Primary Health Center,DATA_UNAVAILABLE,Lagos,Alimosho,6.599101667,3.245303333
8d10b6e4-73af-43f6-b2fa-8152358a19af,Makawa Primary Health Care,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Zaki,12.20643065,10.19654921
eff5ddd2-4a26-49be-8505-c3431ad441d4,Barnesu Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Zaki,12.33220694,10.3485464
c94de420-af7b-4809-9e95-ef9b28238e26,Lodiyo Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Zaki,12.385517,10.57905227
f2fcfb9f-66eb-44d9-ad6b-00fa28626f2d,Garin Hamza Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Alkaleri,9.875621065,10.93482029
a8d1764d-576c-4d26-8e13-fb10a23b76dd,Duguri Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Alkaleri,9.69371,10.27386
de33e3a9-683b-4f4b-a88c-b8167a13ba77,Fagam Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Dambam,11.62837,10.62541
4ca827ed-58ce-462a-bc1a-7873d3121aff,Bularafa Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Gulani,11.07067871,11.8057251
62919dd9-8761-4c61-ac1c-4127dcdaa4d4,Fagarau Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Dambam,11.58755272,10.79497139
2a03fd27-4097-420f-a4d7-2a94904d97cf,Minchika Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Dambam,11.59371469,10.87930274
82922cb6-6d5c-4fe3-97e0-a4c33b1d3d3f,Muzuwa Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Dambam,11.62859413,10.76932606
5f86cd0b-4d0d-41a1-ad62-d4e4de4a7d94,Lagon Wahu Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Darazo,11.37848,10.619622
de4fb248-c08f-4fc5-aa49-e04138716da3,Gangalawai Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Darazo,11.14304,10.44035
79b6181b-6b19-4deb-baa4-84acef8ed3dc,Tauya Fada Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Darazo,10.79522234,10.54249385
54ec0aef-53d6-47f3-b239-8df2df22fd43,Sansan Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Gamawa,12.349355,10.739144
9956fa9c-93d8-48ee-bfbf-d721394d1e23,Badoromo Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Ganjuwa,10.46529091,10.02424154
d3b17fcd-f9b2-47b3-9297-ae5313f2171d,Gameru Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Ganjuwa,10.81541334,9.78039614
fe644ebe-e919-4303-b877-7a2c52ba9342,Yalwan Kurba Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Giade,11.24987793,10.24591065
a0965d04-b8bd-4357-a0b8-1f5ee83f13cd,Madobiyya Durrum Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Itas/Gadau,11.76004386,9.6766922
7d1a4e92-9ea7-4c63-9501-cfda5827f6d5,Kashuri Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Itas/Gadau,11.79311293,10.2113007
cabf856d-7d03-44eb-8cfa-530bc4a76b22,Kafata Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Itas/Gadau,11.82647705,9.99810791
7949cf2f-a0e0-4359-a446-2bcdeb336f34,Gyara Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Itas/Gadau,11.79038177,9.98320878
b46ae5f9-4164-4425-a631-98b557d806f7,Nomari Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Itas/Gadau,11.89814,10.24667
fd6949a2-e482-4506-aee7-935a51e5be50,Yola Kofa Kudu Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Jama'Are,11.68404866,9.96292213
adc0f50b-101e-4431-9071-5634731a86a7,Charachara Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Katagum,11.70323571,10.17346371
43b9a891-fa3e-4e9f-b7c8-dd0878bbd959,Dagaro Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Katagum,11.57979051,10.46506319
06179c4a-0c83-483f-af95-6eccd56018a9,Kalajanga Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Kirfi,10.32844169,10.63661916
9a95a35b-def6-4826-83cd-ec92f066d588,Krifi Sama Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Kirfi,10.40771484,10.42071533
82070f02-5f8b-4209-898d-e00d0fbbcf6a,Dallari Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Misau,11.40289307,10.44891357
060c952a-f932-43c6-b883-35fd0d13ebdf,Kilbori Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Shira,11.5707022,10.06484673
75636dfd-0732-4a57-a01a-e1dfbda42e41,Tsafi Maternity,Primary,Maternity Home,DATA_UNAVAILABLE,Bauchi,Shira,11.36431,10.01008
f15d2baf-5a5c-4d7e-80bb-63da3df418ac,Bulan Gawo Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Bauchi,Tafawa-Balewa,9.99857522,9.59094273
600ccba3-5fe5-4dc5-a72c-99303e5cada9,Bura Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Warji,11.22448731,9.762878418
f2435c07-7ed8-47d0-88b4-326bbbb54f37,Alangawari Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Zaki,11.94264457,10.38139267
34d288c1-448f-40a5-a7bf-4126b4330946,Kameme Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Zaki,12.15658158,10.30793949
b6ac9035-28d3-47b9-ab57-bd93b83fc3c8,Lodiyo Maternity,Primary,Maternity Home,DATA_UNAVAILABLE,Bauchi,Zaki,12.33681,10.5773
057767dd-ed83-44a7-a0f2-832f6e97e565,Mainako Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Bauchi,Zaki,12.38932144,10.38709069
ae2d49df-a66a-46a7-b809-80723c8717e7,Filiya Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Gombe,Shomgom,9.5854,11.09314
d7330a99-ecb0-4d2c-8174-5b9a99e995a2,Tumu Cottage Hospital,Secondary,Cottage Hospital,DATA_UNAVAILABLE,Gombe,Akko,10.00689697,11.01330566
644a4eef-6339-4739-bf09-14ae3c62d7d1,Tilde Maternity,Primary,Maternity Home,DATA_UNAVAILABLE,Gombe,Funakaye,10.71411133,11.34729004
8b2ca95a-25c4-4dfe-bd91-439bb79ca1cd,Jamji Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Gombe,Kwami,10.38067627,10.89068604
98c583ae-a3a1-4fad-a2dd-31a45f0143a3,Deban Fuani Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Gombe,Kwami,10.42438779,11.37760585
d0c97fc6-0c0d-481a-8f34-b6ca84f01164,Mallam Sidi Cottage Hospital,Secondary,Cottage Hospital,DATA_UNAVAILABLE,Gombe,Kwami,10.4730835,11.29370117
a19843ac-81ab-45de-97ae-871f0edccfe3,Shinga Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Gombe,Yamaltu/Deba,10.46392822,11.5557251
25a55677-14f7-4a89-aec3-cb72ffb9c5b2,Cham Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Gombe,Balanga,9.706481933,11.70947266
cce57466-229a-4403-a962-efcabf465207,Emindakotsu Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Niger,Lavun,8.912719726000034,6.052307129000042
4f347786-ba24-4619-a203-5f2663dda1f1,Labbau Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Goronyo,13.40105,5.59546
799aea74-3f9a-4d62-b630-fb1afcc22fbd,Gorau Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Goronyo,13.49008,5.83479
9f26fd5c-6b3b-47e8-b20d-e6a6c750c4df,Asara Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Gwadabawa,13.44947,5.29241
0f118770-0947-4078-8f0a-5576481cc97d,Mamansuka Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Gwadabawa,13.54871,5.29877
92903b3c-4396-40fc-b608-304414f94874,Kagara Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Goronyo,13.39312744,5.602294922
6505b9df-7f7d-4e20-809b-90eeee2fae5c,Marake Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Gudu,13.64753821,4.48070997
d5914fb9-f405-42a5-95c0-80824b06d553,Huchi Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Gwadabawa,13.33144658,5.42214231
5527f0e4-df9c-4dd4-9194-aade7a48c427,Tunga Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Kware,13.0769177,5.39666548
77767ca9-0147-4e3d-ba8c-1bb9bb9c3330,Kurya Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Rabah,12.9967041,5.692321777
f431ec3f-d56f-43f2-a6cc-541ad1e0d425,Kawara Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Tureta,12.4828379,5.64401746
8a537ce7-bafc-4e85-94de-df1877d1fa45,Kaura Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Sokoto,Yabo,12.70097145,4.99998699
b98acaac-e9d5-4ea6-8fd8-e31d94f001d4,Binchi Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Bassa,10.00320299,8.703978888
19906fdb-a87e-4114-acdf-aa7dcff17ab5,Kawam Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Bassa,10.18029785,8.710510254
82b54c77-e857-4cbc-ae2d-5b23acf26eaa,Nemel Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Kanke,9.456144871,9.522812934
69b70dfa-d371-4005-8134-2ba9f0724864,Fajul Primary Health Care,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Langtang South,8.620483398,9.986694336
7400036f-0ef2-486e-bc8f-26557d78d935,Duk Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Pankshin,9.35451,9.42238
935f22bf-4a5c-4d6e-b73f-73e2a9a5a43b,Mavo Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Wase,9.077031187,10.05496981
54f8cfbf-1f6c-4c30-9fba-a7a54f5acd07,Richa Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Bokkos,9.123834742,8.871758354
a70391a6-823b-46a9-8444-880e01492856,Gwamlar Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Kanam,9.420288086,9.789489746
584986c9-35a1-4215-b36e-2ca6a662e07c,Kukuwa Kura Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Gulani,11.10632324,11.89691162
b23d1195-7c4b-4aa0-b6a5-9fe3512b13e6,Amper Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Kanke,9.354675293,9.699523925
27019609-cbca-4554-8461-b4feba6f1c1a,Garyang Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Kanke,9.478088379,9.742492676
19449590-55d8-4b42-aa14-c5454c23c0ad,Primray Health Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Kanke,9.27413,9.699
d1f15720-f1e9-402d-b210-13d2a2fef105,Somji Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Kanke,9.427561076,9.675345256
bb213a98-daa5-441b-b400-76da64dc6c12,Ampang,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Mangu,9.301879883,9.189086914
b90e72ec-5804-4cd8-8673-715987ecad62,Daika Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Mangu,9.459386995,9.185989229
1d9e7072-aee9-4a2f-a6ba-9704998ba84d,Dyerok Cottage Hospital,Secondary,Cottage Hospital,DATA_UNAVAILABLE,Plateau,Pankshin,9.191894532,9.335876465
cca0bb50-138c-4cf0-be2c-e025bbc45874,Yayil Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Qua'An Pan,8.792361495,9.147341134
09539600-c37f-4d3a-af80-fe8ce1e02b67,Waduruk Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Jos South,9.84588623,8.945678711
09c1aa66-aea5-4da6-a502-02a2139867a3,Jos Jarawa Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Jos North,9.920288086,8.909484863
0275ccdf-0e4e-4db2-8f78-f76369cff8c4,Naraguta Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Jos North,9.983703614,8.897705078
5bd275d8-07d9-49db-9014-f97fcbde9ad0,Vom Chr,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Jos South,9.68792724600007,8.74792480500003
8271fef4-4205-4a9e-af80-8f6e421bb47e,Kwalla Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Pankshin,9.18927001900005,9.37969970700004
2cd3c1d4-bab8-4b5c-ba95-8134399e3cc0,Iretiayo Maternity Home and Clinic,Primary,Maternity Home,DATA_UNAVAILABLE,Ekiti,Oye,7.79729000000003,5.35463000000004
0c368ec8-2f01-44d0-837a-bf04527497cc,Sunnah Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Jos North,9.95735629200004,8.88110827500003
e0819eeb-186f-4b93-b9e7-5c17b833a8d9,Cocin Church,Primary,Private Non Profit,Private,Plateau,Qua'An Pan,8.61770000000007,9.29349000000008
2c5ba231-bd5e-472f-9471-21092d9f4ac4,Government Secondary School Riyom Primary Health Center,Primary,Educational Clinic,DATA_UNAVAILABLE,Plateau,Riyom,9.63629150400004,8.75891113300003
30e06a2d-f9da-400b-86ed-e26e5fd0fef0,Alheri Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Kanam,9.27587890600006,9.88787841800007
d4a5240e-afdc-4ee5-acc8-430ad5292936,Nasiha Clinic and Maternity,Primary,Maternity Home,DATA_UNAVAILABLE,Plateau,Jos North,9.93674228600003,8.89360717000005
7f2937b0-e150-42b2-a833-0d63a3881a9d,Sunnah Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Barkin Ladi,9.54056292200005,8.89534850200005
a852904c-c686-4c10-a9c0-ca00e857d726,Ibukun Ola Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Ekiti,Efon,7.659270000000049,4.925360000000069
5a0af940-f5b2-4f61-b74a-19e1f253d5c0,Nasarawa Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Wase,9.19562303200007,10.039811345
15662c5c-bea8-43ac-bd98-e18d43500a71,Kanwa Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Plateau,Wase,9.12487793000003,10.0604858400001
92a04c69-bd7b-4d4d-8451-486169035601,Dorowa Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Plateau,Langtang South,8.63610839900002,9.71752929700006
5ab28d59-f673-4e77-b0a0-a2db8d1f7f2a,Okeepa Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Ekiti,Ekiti South-West,7.6031900000000405,5.10292000000004
b1d64d76-9ed5-455f-b068-55832ae9b17a,Mediservices Community Hospital,Primary,Primary Health Center,DATA_UNAVAILABLE,Lagos,Alimosho,6.60772705100004,3.2609252930000707
63597712-e8be-4ea5-987e-1ff617b39388,Agapalawa Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Fika,11.39229,11.06027
f80cbe8f-8c86-40ae-adbd-95819e0eec34,Federal Polytechnic Clinic,Primary,Educational Clinic,DATA_UNAVAILABLE,Yobe,Damaturu,11.74784837,11.98419617
c602f43c-ee95-4bdd-ad5c-08713fd228b6,Janga Siri Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Fika,11.49090576,11.22650147
9d558c44-3ae7-49b4-86c9-7aa8521ece86,Memorial Clinic Biv,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Fika,11.50224,11.35039
0b615cee-8b91-4409-9766-420d301ce91d,Adetons Medical Hospital,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Gujba,11.28070068,12.00091553
af907e61-ad76-4db9-a901-82dc4f4cd8e0,Afuwa Medical Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Gujba,11.27148438,12.0045166
361daca4-71c7-4a7d-ac4d-53d86c279186,Dumbari Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Jakusko,12.58436,10.73421
1910cfb4-8d38-4450-80a6-aa34034b512f,Veterinary Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Jakusko,12.52213,11.02599
1d90324f-3edf-4e7f-b0ca-9a44c7191290,Palmiram Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Machina,13.06715,9.93061
f035572c-71e3-4992-b481-cc250495553f,Duffuwel Health Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Fika,11.27623857,11.52214648
17ca8dc8-b979-4dd0-bf5c-f3a1c0243f3b,Badejo Maternal and Child Health Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Potiskum,11.65807364,11.10155449
9ebdb615-afa9-45da-9559-2371a549acf9,Ngirabo Child and Health Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Yunusari,13.1439209,11.54150391
912f2a78-c255-4239-9646-e8b5a3c5982b,Lafia Loiloi Maternal and Child Health Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Jakusko,12.16934239,10.98847622
35d529b7-7b74-4c73-b33f-adf77840edae,Dalah Model Primary Health Center,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Bade,12.81579208,10.67320925
d471f3b7-64fd-4fee-8ec3-4fa811d1841f,Ngelbowa Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bade,12.55296259,11.15069248
13988722-c821-4c4e-a9ce-b376cd2b334d,Azbak Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bade,12.85832555,10.95522937
4514657c-ae6f-4c13-8ffa-6ab5468a4f9b,Gabarwa Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bade,12.80492417,10.65881626
7d745924-3a01-46a2-8d47-d4cba33ff8d2,Kodore Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Adamawa,Toungo,8.241888000000074,11.962550000000022
f4d1df16-0899-45e2-8672-3849f3450e6d,Tagali Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bade,12.81231923,10.61511117
9d10f5b8-c12b-4fdd-9d2a-437030cfed8b,Tagama Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bade,12.7744751,10.58868408
1e5341f1-b50a-4f54-8912-7530ae1cbe1b,Warodi Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.87844202,11.42027727
52605260-4abb-4e22-b813-502f2702c8cb,Abbari Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.68424148,11.18871944
845b0a6f-9ee1-4c69-9372-e3e9c48c4c32,Dumburi Clinic,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Bursari,12.89569092,11.17352295
21b9ba52-5ea9-44f4-8276-b52a0bc7ec06,Gadine Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.87806026,11.11026093
4cfd46a8-2d41-474a-8e30-304344c4b3d6,Badegana Bulama Kura Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.43249175,11.35652426
2c112bd1-50a9-497d-a240-ac7c164fe889,Gamari Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Fika,11.32147217,11.05670166
e8a36e3c-5d49-4e4a-af14-5abbc5f9b4d5,Ibrahim Geidam Maternal and Child Health Care,Primary,Primary Health Center,DATA_UNAVAILABLE,Yobe,Bursari,12.49890137,11.5045166
1eeb75ec-c095-4278-a60f-f3ba88e976f7,Garun Dole Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.8046875,11.22332764
c1da9bd9-3310-4243-a39c-d42936fa9d77,Girim Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.80969238,11.29370117
6ff6b7c2-33f7-4fbc-bad0-dcb323d42560,Illela Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.81787109,11.23132324
e23d2194-3fcd-4c57-a95e-2b08570d75c9,Koromari Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.76867676,11.27868652
43db1ea6-2b9b-428f-ad34-adb624d6945c,Dapso Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.81677711,11.37262903
ddbacea8-7d56-4a13-9721-bb0cd58069b2,Garin Kabaju Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.83447266,11.3571167
30b84428-9f6c-46d3-8566-6bba1c7106d8,Gilbasu Dawiye Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.82794279,11.32825745
605686ae-eace-4cdd-9780-25d1dd5cc48f,Kankare Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.79187012,11.35888672
c37e1607-f750-4795-bb72-4f8b2d02e0d8,Marari Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.80987549,11.46710205
3f942bff-4149-423f-89fd-f4777be2eca8,Sunowa Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.72912598,11.38110352
20e2a3a0-b53a-46c5-8dfe-8178652ce4d2,Bururun Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.7661284,11.61930832
fc23a302-d49a-4a29-8aa4-121c09a9e2d0,Metalari Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.72765434,11.70063814
12c0be55-cbc9-46bd-8f10-2196e9865607,Damaya Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Bursari,12.82859446,11.55840171
160852db-6fc9-492d-80ae-674b3dc16187,Damakasu Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Damaturu,11.76991732,12.07885049
a6952aee-208f-49d6-b615-18fd053a88ef,Mairi Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Damaturu,11.75428155,11.9608574
e53ac991-d747-4da3-bd00-cf47184332d4,Sindiri Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Damaturu,11.81796726,11.90950992
e325bc60-4fe4-4ee0-b306-868dce98e825,Community Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Damaturu,11.87457,12.17817
6735a0b0-69fe-421c-bbea-80043fdd595e,Damakosu Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Damaturu,11.84648,12.093
1350f3ee-8b3b-458a-8292-9ffe08c5c584,Chana Dispensary,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Fika,11.46100882,11.02427957
b001807a-be88-4008-b71f-ee0a84f07c16,Dorawa Dadi Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Fika,11.55108643,10.9887085
a91d4386-a41a-4641-a65e-09ce54d1ab6e,Garu Health Post,Primary,Dispensary,DATA_UNAVAILABLE,Yobe,Fika,11.54650879,11.03527832
